Time_s,Pos_err_norm_m,Ori_err_norm_rad,Jerk_norm_m_s3
4.420180797576904297e+00,3.935356425166188221e-01,9.180316661005616385e-01,1.745246261276179439e+03
4.422392129898071289e+00,3.930302766523969815e-01,9.145548852661401495e-01,4.127273402799881296e+03
4.424787044525146484e+00,3.925052362262656525e-01,9.115492815319854447e-01,7.732540843528510095e+02
4.437285900115966797e+00,3.916766237570593057e-01,9.136182915369670532e-01,1.683483156020936121e+03
4.441476106643676758e+00,3.910556357376727132e-01,9.117688432897013140e-01,3.364670437925730653e+02
4.450265884399414062e+00,3.902560026659886439e-01,9.122990252795234456e-01,4.567450199897319862e+02
4.455863714218139648e+00,3.895323024524109390e-01,9.114919331749333775e-01,7.703151536205697880e+01
4.458558559417724609e+00,3.888928488700722497e-01,9.095905323160827782e-01,4.727425540240171244e+02
4.460947990417480469e+00,3.882500042122865591e-01,9.078264810336228452e-01,4.208982413668010850e+03
4.464616775512695312e+00,3.875030802603341429e-01,9.067675480908796715e-01,4.024446315929128104e+03
4.473150968551635742e+00,3.865578030658029518e-01,9.074679610834656129e-01,4.303645038779956735e+02
4.477970838546752930e+00,3.857546656122903816e-01,9.068249438985283017e-01,1.795600410534258629e+01
4.486070871353149414e+00,3.848011568045339170e-01,9.072597774763686562e-01,1.514426662367093570e+02
4.489089250564575195e+00,3.840679172317428836e-01,9.059662337042208025e-01,5.603087402161060737e+01
4.491699457168579102e+00,3.833525082754852820e-01,9.045941360562033129e-01,7.442993822987685348e+01
4.494515419006347656e+00,3.826266059459123015e-01,9.033324258266821616e-01,3.163233440661359964e+03
4.498276948928833008e+00,3.818079653065444834e-01,9.024285322241064611e-01,2.965351142585067919e+03
4.502430200576782227e+00,3.809762984056265789e-01,9.015959548765345444e-01,1.011736550188392556e+02
4.504966020584106445e+00,3.802295992203249542e-01,9.003831785688672928e-01,1.813322945616391735e+02
4.507712602615356445e+00,3.794771759862609062e-01,8.992271109803817719e-01,1.350368420930934974e+02
4.510288238525390625e+00,3.787368749053698358e-01,8.980447198546984700e-01,8.668518061227710803e+01
4.512625932693481445e+00,3.780112203039672214e-01,8.968293886626821365e-01,4.372626104613114876e+03
4.516994953155517578e+00,3.771327452279662484e-01,8.960075613376201620e-01,3.400714717810819820e+03
4.520515918731689453e+00,3.763065290297814003e-01,8.950055606850878531e-01,1.366896616034061935e+02
4.522721529006958008e+00,3.755573853674383789e-01,8.937950630284935416e-01,3.376799588969064985e+02
4.524832725524902344e+00,3.748182268303867359e-01,8.925621730620417749e-01,1.913060845586743994e+02
4.537321329116821289e+00,3.734951544208023888e-01,8.925214912874245288e-01,2.504144456916060051e+02
4.540890693664550781e+00,3.726698424144710420e-01,8.913371311807266606e-01,9.450378061262524625e+02
4.545961380004882812e+00,3.717015304871243431e-01,8.904368269277000980e-01,1.850821916817815463e+03
4.555409669876098633e+00,3.704643308628999265e-01,8.900745702358843214e-01,1.565468120092140509e+02
4.560280561447143555e+00,3.695008014517087158e-01,8.890859179953516378e-01,3.028241828399729343e+02
4.569683551788330078e+00,3.682376541537923376e-01,8.887107441194991297e-01,2.411452071261637116e+02
4.574229001998901367e+00,3.672746080570882810e-01,8.876669532088456993e-01,9.305074854756495597e+02
4.578217744827270508e+00,3.662855911595414016e-01,8.866982823521046830e-01,1.670980313939667667e+03
4.585697412490844727e+00,3.650562032387704714e-01,8.861931430139501353e-01,4.683745545097331728e+02
4.589665412902832031e+00,3.640578203161874971e-01,8.852474019343236078e-01,4.497924915197144742e+02
4.592260360717773438e+00,3.631476277153015131e-01,8.841932780015275828e-01,6.953127990819413071e+02
4.594900131225585938e+00,3.622281413968547747e-01,8.832363521332294853e-01,4.005811304927410220e+03
4.598447561264038086e+00,3.611852117083751423e-01,8.825503687956945953e-01,3.964531003946134206e+03
4.603589057922363281e+00,3.600315167726583221e-01,8.820883321079100448e-01,4.309472003016717281e+02
4.605945348739624023e+00,3.590816157112862728e-01,8.814567823071683961e-01,6.815951399799666888e+02
4.608025789260864258e+00,3.581546047295376400e-01,8.809145849557901142e-01,3.200398526588884920e+02
4.610169649124145508e+00,3.572253893578841155e-01,8.804821714268067367e-01,6.120044350004411626e+02
4.612531185150146484e+00,3.562823241755900261e-01,8.801497909455269220e-01,5.422146641768846393e+02
4.616324663162231445e+00,3.552332741762895263e-01,8.799540965923932090e-01,2.507458814990913197e+03
4.619757890701293945e+00,3.541586127477006074e-01,8.798300470245890015e-01,2.446492902860356480e+03
4.621767997741699219e+00,3.532043611513240311e-01,8.796708557649161042e-01,3.612133398512921758e+02
4.623827695846557617e+00,3.522571542253377097e-01,8.795387408912401783e-01,4.128848201885581943e+02
4.625886678695678711e+00,3.513199566814012575e-01,8.794145245645426101e-01,3.256436060404231512e+02
4.642507553100585938e+00,3.492304402725194268e-01,8.797574517920441206e-01,4.213822147748264229e+02
4.647782802581787109e+00,3.479852199510643507e-01,8.797370996840523372e-01,2.849169472837499484e+02
4.655068159103393555e+00,3.465821085533112855e-01,8.798254271028475015e-01,9.852555425059188110e+01
4.660872459411621094e+00,3.453042974442265822e-01,8.798737332781314535e-01,8.486439531601642727e+01
4.664883613586425781e+00,3.441786599055681739e-01,8.798807758370211785e-01,1.633359058415784943e+02
4.670339345932006836e+00,3.429319816537407251e-01,8.799939538763202895e-01,1.720526158389730824e+02
4.673825979232788086e+00,3.418522977402018714e-01,8.800650192705905539e-01,2.058201685958430858e+02
4.680035352706909180e+00,3.405372674978196512e-01,8.802885233398102249e-01,1.039294471802700173e+03
4.687388658523559570e+00,3.390626414732702543e-01,8.806597697701250560e-01,9.468467352686283789e+01
4.692003250122070312e+00,3.377660727093880211e-01,8.810332583321589528e-01,1.051965151724705947e+03
4.694898366928100586e+00,3.366376447781483372e-01,8.813730289620033131e-01,3.322110877253178955e+02
4.699981212615966797e+00,3.353298867234797975e-01,8.818192710143659685e-01,5.724386789465984293e+02
4.704800844192504883e+00,3.340565352293418111e-01,8.822684251582217918e-01,4.394478359363181852e+01
4.707679271697998047e+00,3.329664532461374393e-01,8.826737015484062976e-01,2.237368850365105857e+02
4.710041761398315430e+00,3.319312988452993718e-01,8.830891944340190092e-01,1.426907222950033542e+02
4.712349176406860352e+00,3.309088213185315541e-01,8.835186316925679462e-01,3.671790335030288475e+02
4.716298818588256836e+00,3.297429341907850975e-01,8.839821261570934841e-01,3.783796645314725424e+02
4.719923496246337891e+00,3.286118655105566000e-01,8.844189210169957072e-01,4.578353153043516244e+01
4.722422122955322266e+00,3.275891056007537716e-01,8.848168033590141368e-01,3.713940402710755279e+03
4.724734306335449219e+00,3.265332848138811639e-01,8.852729662894556206e-01,4.303181916013883779e+02
4.726899623870849609e+00,3.254412727977736286e-01,8.857796006239672115e-01,7.833317388258216852e+03
4.742332220077514648e+00,3.231288015438041339e-01,8.863852519796074914e-01,6.311498770509966789e+02
4.751206636428833008e+00,3.214492201110067393e-01,8.868236284199481068e-01,6.006267315495757941e+01
4.769511938095092773e+00,3.188984417555056350e-01,8.874502411453467632e-01,4.181293961721460306e+01
4.776166677474975586e+00,3.174423529936819532e-01,8.878880905749505503e-01,1.649695116402329234e+02
4.793797969818115234e+00,3.149688182466504616e-01,8.886922840489964726e-01,1.245990402435018751e+02
4.802862644195556641e+00,3.132829712721910687e-01,8.894527157386599159e-01,1.314213511677968143e+02
4.806977510452270508e+00,3.120315116969789582e-01,8.903425536855569256e-01,1.354680079998933707e+03
4.810758113861083984e+00,3.107318392377471650e-01,8.915802007044263400e-01,2.112394144593019519e+03
4.814113378524780273e+00,3.094037229223568497e-01,8.930826520688407433e-01,3.366657739538977694e+03
4.818152904510498047e+00,3.080290883125062495e-01,8.947097066608401539e-01,5.321144909308388833e+02
4.820929288864135742e+00,3.067846406531364867e-01,8.963897249472096984e-01,2.893214720901841019e+02
4.823054790496826172e+00,3.056139013560321693e-01,8.981004768559062157e-01,4.824011222467863149e+02
4.825098991394042969e+00,3.044652701487353119e-01,8.998118218676679492e-01,7.009417891849720945e+02
4.827159881591796875e+00,3.033306300280288470e-01,9.014853729568013119e-01,7.037102027901740939e+02
4.829251766204833984e+00,3.022098638233018941e-01,9.030822898001010790e-01,5.677784521577297028e+02
4.841162681579589844e+00,3.002106181378995098e-01,9.047801212352515332e-01,6.941911493987294079e+02
4.845836877822875977e+00,2.988921152341464937e-01,9.062095744169841316e-01,7.419176606659865456e+02
4.854078292846679688e+00,2.972143532790177956e-01,9.077389047583755977e-01,3.827557280314860577e+02
4.861516237258911133e+00,2.955720307208989373e-01,9.092586104256787927e-01,6.521993376151541497e+02
4.869953870773315430e+00,2.938818412034662209e-01,9.107130067677730034e-01,7.892001171412569249e+01
4.872384071350097656e+00,2.927349602241764437e-01,9.119453030164437202e-01,4.523564669425273905e+02
4.874904394149780273e+00,2.915994098179009453e-01,9.131383907858289239e-01,3.250593850992696616e+02
4.878469467163085938e+00,2.903934725719701793e-01,9.142979010147049834e-01,4.023630196260580760e+02
4.887859344482421875e+00,2.887213040775300499e-01,9.155440994188007720e-01,7.613492800958001681e+02
4.891503334045410156e+00,2.874862612097030534e-01,9.166342697083297297e-01,7.675825351921116635e+02
4.894610404968261719e+00,2.862464102100866770e-01,9.177527504673286263e-01,3.859052657709247796e+03
4.903951168060302734e+00,2.845430453390458414e-01,9.189424962271673936e-01,6.104475786002345785e+02
4.907953977584838867e+00,2.832982951159606078e-01,9.198680467873725508e-01,1.558267948746854472e+02
4.910898923873901367e+00,2.821568763884787501e-01,9.207030495566868034e-01,8.072687821323523849e+01
4.914637088775634766e+00,2.809716900801000339e-01,9.214971761596513211e-01,2.922450430216109680e+02
4.919333457946777344e+00,2.797300920598956298e-01,9.222407988238354726e-01,1.607208386797677520e+02
4.922497034072875977e+00,2.786171306115378110e-01,9.228615345247717094e-01,2.669548134819661755e+03
4.924627780914306641e+00,2.775286002672857077e-01,9.234814085678305640e-01,1.753202913165308701e+03
4.926661014556884766e+00,2.763943435481973077e-01,9.241118187046427623e-01,1.031872971270639209e+04
4.928720951080322266e+00,2.752873368040749114e-01,9.245862951353851500e-01,6.833287710076139092e+02
4.940001726150512695e+00,2.735496549041752101e-01,9.251171239452873341e-01,7.983141041313649566e+02
4.944441556930541992e+00,2.723301294132380868e-01,9.253071682676511367e-01,9.921699191879818613e+01
4.953053236007690430e+00,2.708519554744155955e-01,9.254852224107704695e-01,1.428172479783414417e+02
4.959555864334106445e+00,2.695356405460850868e-01,9.255377019390887972e-01,7.497369510932221601e+02
4.963268280029296875e+00,2.683377241488876797e-01,9.256437037330221829e-01,8.225593970150479208e+02
4.969127416610717773e+00,2.669482585723472190e-01,9.259011369825178583e-01,2.395840599226152790e+03
4.972017288208007812e+00,2.657594478102741631e-01,9.260646549200346467e-01,4.052247442201198169e+02
4.975797176361083984e+00,2.645335493074940647e-01,9.262056365119094581e-01,4.900287765233525192e+02
4.987999200820922852e+00,2.628677534160065998e-01,9.263578809610892861e-01,2.356895630120231999e+02
4.993690252304077148e+00,2.615786670157453364e-01,9.264209151825973931e-01,1.506613084804177447e+02
4.998133420944213867e+00,2.603547912085410476e-01,9.265271329810433887e-01,1.245132459697398417e+02
5.003672599792480469e+00,2.590787122661729058e-01,9.266946893770861005e-01,1.307841217506234216e+03
5.006720542907714844e+00,2.578493853832506399e-01,9.270727372181282178e-01,1.324590245335969939e+03
5.009524822235107422e+00,2.565594042579860123e-01,9.276733913730135228e-01,5.409182198773507480e+03
5.011782646179199219e+00,2.553075991098912034e-01,9.282726011525815890e-01,2.530840630444145631e+02
5.014935970306396484e+00,2.540296497239111773e-01,9.288554914055888734e-01,8.340073563969732504e+02
5.018637895584106445e+00,2.527410850649928764e-01,9.294111919075496164e-01,2.880212352490465264e+02
5.021267890930175781e+00,2.515055991036032612e-01,9.299496653469341290e-01,4.435556695958924138e+03
5.023294448852539062e+00,2.502333335982310225e-01,9.306490610690753007e-01,7.543677812909809290e+03
5.025354385375976562e+00,2.489779718591278168e-01,9.312923043591269101e-01,1.004161311067199858e+04
5.027518033981323242e+00,2.476621154684190140e-01,9.320753355213555746e-01,1.052922460362298989e+04
5.030920028686523438e+00,2.463294277015160849e-01,9.327522231416419674e-01,1.143931763826699807e+03
5.043137550354003906e+00,2.447368863099198821e-01,9.332663736094267692e-01,3.568396841273290647e+02
5.048588037490844727e+00,2.434081379725168970e-01,9.337736278649744204e-01,1.237274689085429884e+02
5.055235862731933594e+00,2.420795178583190210e-01,9.341578370363039507e-01,9.899634917190867327e+02
5.062876701354980469e+00,2.407004248403814273e-01,9.346343887959823737e-01,3.456607904241701021e+02
5.069457292556762695e+00,2.392991850952544131e-01,9.353174525892286040e-01,9.148065099114534178e+02
5.074594020843505859e+00,2.379504045340946061e-01,9.361179014329109593e-01,1.108446739637439720e+02
5.083187103271484375e+00,2.365776547410733954e-01,9.371590690369296928e-01,2.180275297635886034e+02
5.088829278945922852e+00,2.352604824661321259e-01,9.385999290326476618e-01,1.933472393569999781e+02
5.091986894607543945e+00,2.339622427082125866e-01,9.405561049482463742e-01,3.639172120900020104e+02
5.095425605773925781e+00,2.326562690251767762e-01,9.430515833800936498e-01,3.307930210968435858e+03
5.102292060852050781e+00,2.312733683474764712e-01,9.462834417968394307e-01,1.064875471258412517e+03
5.105190992355346680e+00,2.298393731359287817e-01,9.501088097871320803e-01,2.052569826760317483e+03
5.107832670211791992e+00,2.284193555868616055e-01,9.543284386902802785e-01,2.678221385091799220e+02
5.110003471374511719e+00,2.270100188258602492e-01,9.588657735331681531e-01,3.303529906332655628e+02
5.112248420715332031e+00,2.256099968226245867e-01,9.636453384661062271e-01,6.585569234511548302e+02
5.116200923919677734e+00,2.242242095260336965e-01,9.686309095009593140e-01,3.655962041494115510e+03
5.119755029678344727e+00,2.227859324427623744e-01,9.737401737317177286e-01,2.543177323624285862e+02
5.122246980667114258e+00,2.212904620978483061e-01,9.788181565775070370e-01,5.367787142362963095e+03
5.125223159790039062e+00,2.198329890214482385e-01,9.836695833630364483e-01,5.368993814223017580e+03
5.127822875976562500e+00,2.183618388566005986e-01,9.882508933330589329e-01,6.549445795072709188e+03
5.131101846694946289e+00,2.169345884229638977e-01,9.925016830725051920e-01,7.871446533551090852e+02
5.138333797454833984e+00,2.155957352267031391e-01,9.966208919794026233e-01,7.446564931703595676e+02
5.151036739349365234e+00,2.144238362225324712e-01,1.000781302376775095e+00,3.758204497710956389e+02
5.154987335205078125e+00,2.130802182724460814e-01,1.003983824019361926e+00,6.901793002682682072e+02
5.161297798156738281e+00,2.117690098475666360e-01,1.007147214532752022e+00,1.981417940347193053e+03
5.169735670089721680e+00,2.105876570052264973e-01,1.010198603845361198e+00,1.796106075598681855e+02
5.175495147705078125e+00,2.093842576188947313e-01,1.012735639788388653e+00,9.520205254698295221e+02
5.179155111312866211e+00,2.080803872561959311e-01,1.014926699700719359e+00,2.015717859420947889e+03
5.188885450363159180e+00,2.070768227374133463e-01,1.017521084344585658e+00,5.300338121550778396e+02
5.193065643310546875e+00,2.058942307684295536e-01,1.019368808564191875e+00,1.508279115868900533e+02
5.199965476989746094e+00,2.048812719736192167e-01,1.021399397703340428e+00,1.197757920513523231e+03
5.206018447875976562e+00,2.038103861709287257e-01,1.023321123950458267e+00,1.032083170237775960e+02
5.209677219390869141e+00,2.025821452004991363e-01,1.024989943211805921e+00,2.025977329139081348e+03
5.212690353393554688e+00,2.013589846426441787e-01,1.026514909358898775e+00,2.507544219524120308e+02
5.216760158538818359e+00,2.002370667974204266e-01,1.028097917187954069e+00,5.634210792087244499e+02
5.220126390457153320e+00,1.991069247738955772e-01,1.029537974096119024e+00,1.435626552318821894e+02
5.222294092178344727e+00,1.979268945028312687e-01,1.030785566657759666e+00,5.850500068081141762e+03
5.224355220794677734e+00,1.967036371517310589e-01,1.032074830981476898e+00,4.491467304135284735e+02
5.226364374160766602e+00,1.954421616964176767e-01,1.033400202372860122e+00,3.868645230236949146e+02
5.228423595428466797e+00,1.941514376793871122e-01,1.034783222869498420e+00,1.253395790555113672e+04
5.232158660888671875e+00,1.930319589606211417e-01,1.036242064090709736e+00,2.208428763928241096e+03
5.236194372177124023e+00,1.919852024366105470e-01,1.037623812246587507e+00,3.605579848218099528e+02
5.248292922973632812e+00,1.916300719170533073e-01,1.040033300339947120e+00,3.879470733223845968e+02
5.255525112152099609e+00,1.909605934331570776e-01,1.041781246889478485e+00,3.962115455231275973e+01
5.261665582656860352e+00,1.902391573436851835e-01,1.043424337729286444e+00,6.652770314829892584e+01
5.270149230957031250e+00,1.897713948434102960e-01,1.045555997682338756e+00,6.298608895761882422e+02
5.273265123367309570e+00,1.887676077644422634e-01,1.047016390403523456e+00,1.210203290454776607e+03
5.276292562484741211e+00,1.877096458151046032e-01,1.048710562332902496e+00,1.673618329673970493e+02
5.288251399993896484e+00,1.875356382846744829e-01,1.052364029137735413e+00,1.109350844956042010e+03
5.290806770324707031e+00,1.863600098056225340e-01,1.054495398337986112e+00,3.640746623691152763e+03
5.294587850570678711e+00,1.852732435470731409e-01,1.056619426808794060e+00,8.312747549537505620e+03
5.302524089813232422e+00,1.847090789087336982e-01,1.059692703199651698e+00,6.374465083162291421e+02
5.306575059890747070e+00,1.837597989135528742e-01,1.061991570152654329e+00,2.387228984065947941e+02
5.310325860977172852e+00,1.828123227979698284e-01,1.064283029358807253e+00,1.706148664280064509e+02
5.312912225723266602e+00,1.817545764833031485e-01,1.066364126384170996e+00,2.810070444240423626e+02
5.318058967590332031e+00,1.810341016312217444e-01,1.069127196146142822e+00,6.036245039640629102e+02
5.321413278579711914e+00,1.801186605215777670e-01,1.071519575778642652e+00,2.580962177352742856e+03
5.323777437210083008e+00,1.790464064387348730e-01,1.073948640612431449e+00,1.505825238482498662e+03
5.326062440872192383e+00,1.779301294043457160e-01,1.076617561960963032e+00,4.462494704322047028e+02
5.328363418579101562e+00,1.767805076883344206e-01,1.079510619886884681e+00,1.059858550129637479e+04
5.331671714782714844e+00,1.756479800564774985e-01,1.082441269535814987e+00,8.817317171628199503e+03
5.338001728057861328e+00,1.749060174146524205e-01,1.085630198520467049e+00,3.587198594746053004e+03
5.354323625564575195e+00,1.756609664044126995e-01,1.091910169064812530e+00,2.872820275040092497e+02
5.361987829208374023e+00,1.753023370111883028e-01,1.095780518646553015e+00,8.445682554662667485e+01
5.373310089111328125e+00,1.755536306336539509e-01,1.101166762357077777e+00,6.135533543596964137e+02
5.376953840255737305e+00,1.746193982149323309e-01,1.103364845733191935e+00,1.163447521686599430e+03
5.386087417602539062e+00,1.745727986113322083e-01,1.107933179539162927e+00,9.568990941307723688e+02
5.391038179397583008e+00,1.738810842857686501e-01,1.111453821421571453e+00,4.867248659297554809e+02
5.403591632843017578e+00,1.743916711865737545e-01,1.118694657142728754e+00,7.982127446110484925e+02
5.408495187759399414e+00,1.735936254115612865e-01,1.122396894094419340e+00,8.155373291322192699e+02
5.412060737609863281e+00,1.724799064838210272e-01,1.125196127487400721e+00,3.449451220781585107e+03
5.416823387145996094e+00,1.715494095787466478e-01,1.127899946193061664e+00,1.164005240096104444e+03
5.421097040176391602e+00,1.705282149612135922e-01,1.129867838849176520e+00,1.653819792257680490e+02
5.423437595367431641e+00,1.691727250359314483e-01,1.130590742821854899e+00,1.402214393129716427e+03
5.425642728805541992e+00,1.677837304233546212e-01,1.131017035412547500e+00,1.074405818089777085e+03
5.427704811096191406e+00,1.663636533997275568e-01,1.131259588135885785e+00,1.174563126954988093e+03
5.430791616439819336e+00,1.651161764890453632e-01,1.131865448831729237e+00,5.367601038101232007e+03
5.434876203536987305e+00,1.640039849606245437e-01,1.133087575162665006e+00,7.830364344292121359e+02
5.437338113784790039e+00,1.625814206365777947e-01,1.133986871246192907e+00,1.474001565582031162e+03
5.442091226577758789e+00,1.615316547401670355e-01,1.135991427791947173e+00,1.610894344055091324e+03
5.455010414123535156e+00,1.619034112053349128e-01,1.141072074958912941e+00,4.522464699983698324e+02
5.460364103317260742e+00,1.609375656474544281e-01,1.143726615807868940e+00,8.655806071166826996e+02
5.471579074859619141e+00,1.610691506150818686e-01,1.148330655112617338e+00,4.797523553821041560e+02
5.474663734436035156e+00,1.597974715719534256e-01,1.149889407394901308e+00,7.397383509933168853e+02
5.481016397476196289e+00,1.591490004197675667e-01,1.152564110137215492e+00,9.941437374043257478e+02
5.490274190902709961e+00,1.590623643260905273e-01,1.156227622512417730e+00,1.969142636041953551e+02
5.493885040283203125e+00,1.579916246946591329e-01,1.157857080126267091e+00,3.356703599378578247e+02
5.502446413040161133e+00,1.578489054960282023e-01,1.161252813628069314e+00,9.744112599251564006e+02
5.505480289459228516e+00,1.567003286398400419e-01,1.162931606656955497e+00,1.089383988186644501e+03
5.509294748306274414e+00,1.556905366320114614e-01,1.165155589168935135e+00,5.272028634553422535e+02
5.512000083923339844e+00,1.544801420469446018e-01,1.167255659274124113e+00,1.128989704175241741e+03
5.517367839813232422e+00,1.537613416260287524e-01,1.170425763044758094e+00,1.370953264861444495e+03
5.520589828491210938e+00,1.526599098313780600e-01,1.173088322446417919e+00,3.296860491452145197e+03
5.522768020629882812e+00,1.514428091644670626e-01,1.175187190203493381e+00,1.480582057023746529e+03
5.524849414825439453e+00,1.502770232856902866e-01,1.177052615087025078e+00,1.074418883520768532e+03
5.526948928833007812e+00,1.491789741265989733e-01,1.178732339352200675e+00,1.059765140421560545e+03
5.530608177185058594e+00,1.484300386397851557e-01,1.180617216088141186e+00,5.095186803901093299e+03
5.534515142440795898e+00,1.477452034405862813e-01,1.182643230124569733e+00,1.909593778540789572e+03
5.537060260772705078e+00,1.468751801886328257e-01,1.184427565477291777e+00,1.982096995121323289e+03
5.539119958877563477e+00,1.459722190386127938e-01,1.186135674303642862e+00,1.458708283979238786e+03
5.553992033004760742e+00,1.474915451964962654e-01,1.191581980694201182e+00,2.836941957008462396e+03
5.559815883636474609e+00,1.474451842116346334e-01,1.194303861340933359e+00,3.968139432665518598e+02
5.571040153503417969e+00,1.484836041693987640e-01,1.199156793580772318e+00,4.699949618963223088e+02
5.574887514114379883e+00,1.482577590910995058e-01,1.200787066617929222e+00,8.123451664086023811e+02
5.578901290893554688e+00,1.481423348964502340e-01,1.202184179731765168e+00,2.850804613171401797e+03
5.585793018341064453e+00,1.485800785654491640e-01,1.205109475319050549e+00,9.243401961535568034e+02
5.591027736663818359e+00,1.487466635933948622e-01,1.207181466035037065e+00,4.028848296017329176e+02
5.595665931701660156e+00,1.488360116136784317e-01,1.208836779229475189e+00,4.144420507119594390e+02
5.602951049804687500e+00,1.494145009641502930e-01,1.212046219434948835e+00,1.977822830155415886e+03
5.606417655944824219e+00,1.493865626525627543e-01,1.212155460151030040e+00,8.368988074930983885e+02
5.610368967056274414e+00,1.495118311801352240e-01,1.211991342981332931e+00,7.514643916802539252e+02
5.613633155822753906e+00,1.495728196649496466e-01,1.210872746617059681e+00,1.782664540493102265e+02
5.619457721710205078e+00,1.501306615714268211e-01,1.211097995752519640e+00,8.555800782611210025e+02
5.622198581695556641e+00,1.501870783966295919e-01,1.208948039368971550e+00,3.281903779536838101e+03
5.624708175659179688e+00,1.502098304824982244e-01,1.206784976169642531e+00,6.070464998632152174e+02
5.626930236816406250e+00,1.501866055313085258e-01,1.204687122099130425e+00,9.006817444244474018e+02
5.629756212234497070e+00,1.502679567922557413e-01,1.203285117582445496e+00,1.657843322560157731e+03
5.633811950683593750e+00,1.505553707781422945e-01,1.202952465505497726e+00,1.076228724500090721e+03
5.636722564697265625e+00,1.506376550896756372e-01,1.202366530634003228e+00,5.086441367189265293e+03
5.638964176177978516e+00,1.506369693682539923e-01,1.201397842019879869e+00,1.132054524100083654e+03
5.641605854034423828e+00,1.507217470660464631e-01,1.200680359371741668e+00,1.535991284193333513e+03
5.654162645339965820e+00,1.524527904285651880e-01,1.205004382135091978e+00,1.020791605517929042e+03
5.657843351364135742e+00,1.527010478985384445e-01,1.204786742864489169e+00,1.114142882644621295e+03
5.662104606628417969e+00,1.530218573246444891e-01,1.205269008414589171e+00,3.129302665683128453e+02
5.675677776336669922e+00,1.547841414291407092e-01,1.211514084904230293e+00,5.531257949312828259e+02
5.681307077407836914e+00,1.552563516756183537e-01,1.213551931764490277e+00,3.498049369249300753e+02
5.687595605850219727e+00,1.558136459773117877e-01,1.216326630264668474e+00,1.091543620569737669e+02
5.691780805587768555e+00,1.560453802327169959e-01,1.218020131589151456e+00,2.266346311601199886e+03
5.702537059783935547e+00,1.572636951533837313e-01,1.223896706551933056e+00,6.750058792864886072e+02
5.707566738128662109e+00,1.576599200138942003e-01,1.225678393270723365e+00,1.949232954147792043e+02
5.711521387100219727e+00,1.579309435038716569e-01,1.226478817389226927e+00,7.935757013238772117e+01
5.715422391891479492e+00,1.582210781305690983e-01,1.227070526991238753e+00,2.732051704793042518e+03
5.720722198486328125e+00,1.587077481289177194e-01,1.228811729224468907e+00,4.773168869128394363e+02
5.723476886749267578e+00,1.588598174704140276e-01,1.229057942007244941e+00,1.249714676230439181e+03
5.725704669952392578e+00,1.589595395544145251e-01,1.229248538985282968e+00,1.015547360963033384e+03
5.727807760238647461e+00,1.590610552453854687e-01,1.229688537292441319e+00,7.723959371274781915e+02
5.730929374694824219e+00,1.593088306328435955e-01,1.231020237943170725e+00,8.511441274813621931e+03
5.734453201293945312e+00,1.596426995312878738e-01,1.232328750732330613e+00,8.967613912765948498e+02
5.737142801284790039e+00,1.599007653453602962e-01,1.233027593475930273e+00,4.603997828556425702e+02
5.739203214645385742e+00,1.601081031284259659e-01,1.233319101883775915e+00,7.936563270028689658e+03
5.741223096847534180e+00,1.603218768529313665e-01,1.233905886977635369e+00,4.575182692938774380e+02
5.746963262557983398e+00,1.609782972114286725e-01,1.236332689312633848e+00,2.684433073215986497e+03
5.754804134368896484e+00,1.618561878952944899e-01,1.239859396905253153e+00,4.938531653303411986e+02
5.758841276168823242e+00,1.622901131751443571e-01,1.241656617590190859e+00,1.232126604944263363e+03
5.766375064849853516e+00,1.630751885792923184e-01,1.244880745916659981e+00,6.344814757144187070e+02
5.778387784957885742e+00,1.642595757065394846e-01,1.250227896555739182e+00,2.910405592121055633e+02
5.787578105926513672e+00,1.650968082637802314e-01,1.253998490777199937e+00,7.654027586333977240e+01
5.791673183441162109e+00,1.654288579256125713e-01,1.254496167364649972e+00,7.775326343690795738e+02
5.796700239181518555e+00,1.658411068283887901e-01,1.255049816757715764e+00,3.703301187277485269e+02
5.805663108825683594e+00,1.665755555505435415e-01,1.257340582072463908e+00,5.061436134183672380e+02
5.809604406356811523e+00,1.668637821794430320e-01,1.256301005277612681e+00,8.313957919614774710e+02
5.814785003662109375e+00,1.672451651928463512e-01,1.255454902537944673e+00,4.859148126495758788e+02
5.820946931838989258e+00,1.676842083847650544e-01,1.254645072623010282e+00,2.101544571301486144e+02
5.824346303939819336e+00,1.678977122000649969e-01,1.251913757835409369e+00,1.105251183873774607e+03
5.826770067214965820e+00,1.680296754368540424e-01,1.248341895443799476e+00,1.839582472421751845e+03
5.829424142837524414e+00,1.681624987827896878e-01,1.244607553039451586e+00,5.381046263738121525e+02
5.833705425262451172e+00,1.683797995226789246e-01,1.241319103624463072e+00,1.696693559537339524e+03
5.836752176284790039e+00,1.684807961629555539e-01,1.237270970457992281e+00,1.203206671207105956e+03
5.839092016220092773e+00,1.685022091676083023e-01,1.232782459112911955e+00,1.845408931563892793e+03
5.841275930404663086e+00,1.684761507039732320e-01,1.228124957828989228e+00,9.482694238321651028e+02
5.844050884246826172e+00,1.684418469811690133e-01,1.223549952358439441e+00,1.741217853610268321e+03
5.860154867172241211e+00,1.690877411493872662e-01,1.222883336937079957e+00,1.528831399324414178e+03
5.867228746414184570e+00,1.691449163580837356e-01,1.219136806217589353e+00,2.596167345112051521e+02
