Time_s,Pos_err_norm_m,Ori_err_norm_rad,Jerk_norm_m_s3
1.989058256149291992e+00,3.351895044865103035e-01,1.046304744555222710e+00,1.496532698546820939e+02
1.993205308914184570e+00,3.347953667434948044e-01,1.043927179275921935e+00,3.163658980303144403e+02
2.000659704208374023e+00,3.341431718522923644e-01,1.041973915500211234e+00,3.766953783584880853e+02
2.004191160202026367e+00,3.339095694109086021e-01,1.039793274671141132e+00,5.204494093487787723e+02
2.006922483444213867e+00,3.337881330430324534e-01,1.037634106719624194e+00,5.884240529086538345e+02
2.014501571655273438e+00,3.333064601125269588e-01,1.036024237481689925e+00,8.988930317411582109e+02
2.019381284713745117e+00,3.331034748307483140e-01,1.034267999284712580e+00,2.299487804459504900e+02
2.022526741027832031e+00,3.330772102146140057e-01,1.032408583743426034e+00,6.151690704836672694e+02
2.028828620910644531e+00,3.328665709569359477e-01,1.030912254194185529e+00,6.700147170508363388e+02
2.033258438110351562e+00,3.328354458545528249e-01,1.029292765297199264e+00,2.888894225795997386e+02
2.036651611328125000e+00,3.329101676946699118e-01,1.027612445974805722e+00,4.752093310196787570e+02
2.039572000503540039e+00,3.330452409643654965e-01,1.025929132394362009e+00,5.233927611117723018e+02
2.042787313461303711e+00,3.331909622038027874e-01,1.024311757119068744e+00,1.899217512238673748e+02
2.046295166015625000e+00,3.333475401224750279e-01,1.022756073971617718e+00,1.432052642326662806e+02
2.049080371856689453e+00,3.335647539758015978e-01,1.021189160073237012e+00,8.018404533196509192e+02
2.051140546798706055e+00,3.338338201303529540e-01,1.019618369767019805e+00,1.804532701146360068e+03
2.053200960159301758e+00,3.341147004120077479e-01,1.018087449563700897e+00,4.609271336488907878e+02
2.055248260498046875e+00,3.344050501167026845e-01,1.016590890175345763e+00,4.668402403425050124e+02
2.057306766510009766e+00,3.347011744982078540e-01,1.015120232605545958e+00,3.525733085013010850e+02
2.060830831527709961e+00,3.349497549130664997e-01,1.013689474548981506e+00,2.384548689224260670e+03
2.064578294754028320e+00,3.352016984157950019e-01,1.012242798704643398e+00,1.258262227959339725e+02
2.066638946533203125e+00,3.355118996510573770e-01,1.010724277540869798e+00,2.873004658811128593e+03
2.068704128265380859e+00,3.358218213833913390e-01,1.009139809178408731e+00,2.667688534902535480e+02
2.071455240249633789e+00,3.361136864668646251e-01,1.007470402550435962e+00,1.782890486935793206e+03
2.081632614135742188e+00,3.362697232717241635e-01,1.005743537115402653e+00,1.607208998486002656e+03
2.085969209671020508e+00,3.365605692244774683e-01,1.003829364179869899e+00,6.994091067446896659e+02
2.089548587799072266e+00,3.368710356255877336e-01,1.001684478682039803e+00,5.174336498494290026e+02
2.097379207611083984e+00,3.371679976965874515e-01,9.993727490802098989e-01,1.038107455379490375e+03
2.102028846740722656e+00,3.375041753029349167e-01,9.967375954748300959e-01,5.556030944662704769e+02
2.105771780014038086e+00,3.378509114439982586e-01,9.937656576461847413e-01,5.221244819406795159e+02
2.113720178604125977e+00,3.382376117995425924e-01,9.905706754502928701e-01,9.655195935521451247e+02
2.118130922317504883e+00,3.386166881534792283e-01,9.869416180795036464e-01,6.613928205824778388e+02
2.124418020248413086e+00,3.390365402236212300e-01,9.829929330377410457e-01,5.046403295819914661e+02
2.131484985351562500e+00,3.394957157031915362e-01,9.786957352427387846e-01,1.062260954190828102e+02
2.136027336120605469e+00,3.399149570903033934e-01,9.739149954751820104e-01,5.601515070120599376e+02
2.138560295104980469e+00,3.402807341807340680e-01,9.686526019143114619e-01,2.074031407040969953e+03
2.141014814376831055e+00,3.406343120107162559e-01,9.629927388934633736e-01,4.147685227495730942e+02
2.145288944244384766e+00,3.410342863675239200e-01,9.570210367163475285e-01,2.141231606940576967e+03
2.149039983749389648e+00,3.414061078303015084e-01,9.506940859280589295e-01,3.777020598613530069e+02
2.151100635528564453e+00,3.416965336079631488e-01,9.439983904233819612e-01,3.300752231746896086e+03
2.153159856796264648e+00,3.419602974696478448e-01,9.370072274618927999e-01,5.101269171762259020e+02
2.155220270156860352e+00,3.421931470314736878e-01,9.297553075839648518e-01,4.994497200494939761e+02
2.157248020172119141e+00,3.423893547107557112e-01,9.222750526695365769e-01,5.823314282639562407e+02
2.160660743713378906e+00,3.426094472243170763e-01,9.146215497960145102e-01,3.254761977686246610e+03
2.164649009704589844e+00,3.428193927117353934e-01,9.068085964123322462e-01,4.848576493423126976e+02
2.166821718215942383e+00,3.428980464949802909e-01,8.988134785698451701e-01,3.314986053231156802e+03
2.168882369995117188e+00,3.429213122152988125e-01,8.906805602103042840e-01,8.972662787728753528e+02
2.170945644378662109e+00,3.428907781766121210e-01,8.824401500829009981e-01,4.815543481513279858e+02
2.173487186431884766e+00,3.428284241903880036e-01,8.741274306761236401e-01,1.794870158283455112e+03
2.185921669006347656e+00,3.432921591300180375e-01,8.659525225018956940e-01,2.122570063308239241e+03
2.194782495498657227e+00,3.435337392860087213e-01,8.577373748210742610e-01,1.748768773558379337e+02
2.201201915740966797e+00,3.435764222966091741e-01,8.493995056776835195e-01,3.391578857779609280e+02
2.214094638824462891e+00,3.440664421429132647e-01,8.412296288252016918e-01,4.344272339465882737e+02
2.220341682434082031e+00,3.440162754994037231e-01,8.327623887701035565e-01,5.422616490975736951e+02
2.223251581192016602e+00,3.436267225631371436e-01,8.240502978078836360e-01,2.603340007166147188e+03
2.231275320053100586e+00,3.435977925515797393e-01,8.154958811498601579e-01,2.465660823840172725e+03
2.244520902633666992e+00,3.439971682001213282e-01,8.072196566456006916e-01,2.790465696607699329e+02
2.251033067703247070e+00,3.437165310377011673e-01,7.986708239816675547e-01,6.010940231280847001e+02
2.256475925445556641e+00,3.432443352156446803e-01,7.901150840422039856e-01,4.688650916219681903e+02
2.261524677276611328e+00,3.426334817575482083e-01,7.816633992208078530e-01,3.461325387057959233e+02
2.267544031143188477e+00,3.420159351062209141e-01,7.734871921978608844e-01,3.699200660589411314e+02
2.270354509353637695e+00,3.409419684222587121e-01,7.654693422596441366e-01,3.820896202203479788e+03
2.272528409957885742e+00,3.396673214836767318e-01,7.578621300228741697e-01,4.225869161369626454e+03
2.283570766448974609e+00,3.392189031192648363e-01,7.513444613262271199e-01,4.921836594647953461e+03
2.290210247039794922e+00,3.381580105320812768e-01,7.453401937346123551e-01,7.133302722061412169e+02
2.297886610031127930e+00,3.370696138220149463e-01,7.402559178103290671e-01,2.094363401968760172e+02
2.302259922027587891e+00,3.354333792249355461e-01,7.359941057533938569e-01,1.680351215977060519e+03
2.306225776672363281e+00,3.335822274647965435e-01,7.327071622774246062e-01,7.967643802550928740e+02
2.316334009170532227e+00,3.323050996627644471e-01,7.309268001898148182e-01,2.246220919180168039e+03
2.319422721862792969e+00,3.299946541831764724e-01,7.300506146067885505e-01,3.840535868443937034e+03
2.331760883331298828e+00,3.286633919471131926e-01,7.311238890218146880e-01,3.479416221189265343e+03
2.335467338562011719e+00,3.260508794023189716e-01,7.332859233503519203e-01,2.779317707305770909e+03
2.338225126266479492e+00,3.231144169131928146e-01,7.370809281130941137e-01,3.508495982730704327e+03
2.341703414916992188e+00,3.200673375612064775e-01,7.427307970849734708e-01,2.927382627610493728e+03
2.346166133880615234e+00,3.169440372747332479e-01,7.503563455610074984e-01,1.933907246880112098e+03
2.350399017333984375e+00,3.135879003721826486e-01,7.599702221221814602e-01,5.270049902945731901e+02
2.352453231811523438e+00,3.097452472958373559e-01,7.715231687733412613e-01,9.380601733332070580e+03
2.354517936706542969e+00,3.057053873746631845e-01,7.851514914236268350e-01,2.399122611950273040e+03
2.356960773468017578e+00,3.015222099731610927e-01,8.008601062431359718e-01,3.248635917563574549e+04
2.360197782516479492e+00,2.973510305848817148e-01,8.210310635041064842e-01,9.598484262240579483e+03
2.363368272781372070e+00,2.930813588172757611e-01,8.453198912045072344e-01,1.378709110337253151e+03
2.366252899169921875e+00,2.886880525685487919e-01,8.737156607300348155e-01,4.736655576910876562e+02
2.368312120437622070e+00,2.841041953105057916e-01,9.060933193192639568e-01,6.280236805695774819e+03
2.370371341705322266e+00,2.794449488358303202e-01,9.422346655449578279e-01,2.167887472827450893e+03
2.372430801391601562e+00,2.747198912042038144e-01,9.815975891330512848e-01,2.693557593700176312e+03
2.374717235565185547e+00,2.699748274261902226e-01,1.023615357140051696e+00,2.443292997672978527e+04
2.387799263000488281e+00,2.666295514671733202e-01,1.064867838903843955e+00,3.736088669192793986e+03
2.393025398254394531e+00,2.621317210630698114e-01,1.102467599854156655e+00,8.356905631328216941e+02
2.398070812225341797e+00,2.575508742281175101e-01,1.136934227037116107e+00,5.552646602571143148e+02
2.405129909515380859e+00,2.532476486443064889e-01,1.168384805022079531e+00,7.725747862477471699e+02
2.409907579421997070e+00,2.485989944269262897e-01,1.196489178895693506e+00,6.811510436410695775e+02
2.418391227722167969e+00,2.445725957963440222e-01,1.222021958946171383e+00,8.914341932691365855e+02
2.424968719482421875e+00,2.403165177266274322e-01,1.244777318922055453e+00,2.929374633162706232e+02
2.435761928558349609e+00,2.368874325098892508e-01,1.265530212570525670e+00,4.130224578200455312e+02
2.438690662384033203e+00,2.322321401955049491e-01,1.283884653911445461e+00,1.878685189586117076e+03
2.442398071289062500e+00,2.278427899602209761e-01,1.300737541387789520e+00,1.464979181507439534e+03
2.446696519851684570e+00,2.237252959828464061e-01,1.316276875671441804e+00,8.695927141726544960e+02
2.451216936111450195e+00,2.198465076594149914e-01,1.330633013548882415e+00,7.235912533820186354e+02
2.454965829849243164e+00,2.160442196504490098e-01,1.343865649048753719e+00,1.599095586085338027e+03
2.457165718078613281e+00,2.121807358610876548e-01,1.355995458582100799e+00,6.985568917815330678e+03
2.459225654602050781e+00,2.085422554161900088e-01,1.367034427058054336e+00,4.418727226490449539e+03
2.461559057235717773e+00,2.052311295407669711e-01,1.376893785602350428e+00,2.831976376653208263e+03
2.465180158615112305e+00,2.024564584219618879e-01,1.385621202037218724e+00,5.718837661210773149e+03
2.468926429748535156e+00,1.999782818372917159e-01,1.393248808001647632e+00,5.488188077883670530e+02
2.470986843109130859e+00,1.974101561404380811e-01,1.399725731502025061e+00,4.875212306969107885e+04
2.473047494888305664e+00,1.947412984156861593e-01,1.407007397479734578e+00,1.272043538184913814e+04
2.475567340850830078e+00,1.921056508830347731e-01,1.414677937322228463e+00,1.768537591613811674e+04
2.487388372421264648e+00,1.915056870993453175e-01,1.422382175491623046e+00,9.084653981221996219e+03
2.492266178131103516e+00,1.894106394788119263e-01,1.429690207587434259e+00,1.953705001705036921e+03
2.497339010238647461e+00,1.874022845552049121e-01,1.436387244162060428e+00,1.268322241097188908e+03
2.507218837738037109e+00,1.865880226869280067e-01,1.442226034511152166e+00,1.852227668253468437e+03
2.510692358016967773e+00,1.843556442085018676e-01,1.447013553512225270e+00,3.273332049123390789e+03
2.519557476043701172e+00,1.835093608530080633e-01,1.450576281320521410e+00,3.442039933155221206e+03
2.522626399993896484e+00,1.813640051102280437e-01,1.452817077563123505e+00,4.058369280652922498e+03
2.526705741882324219e+00,1.795680473546213407e-01,1.453623584274643665e+00,2.846085212565287293e+03
2.533540964126586914e+00,1.785746582004512362e-01,1.452907500290665510e+00,2.082080359137794403e+03
2.538699150085449219e+00,1.772936031327564388e-01,1.450631259497458192e+00,8.774682604109169688e+02
2.541279554367065430e+00,1.754925248930404025e-01,1.446770114519124739e+00,5.377823470288549288e+03
2.544376850128173828e+00,1.739568930371849509e-01,1.441294660546597717e+00,2.905517063055421204e+03
2.549315214157104492e+00,1.730344841011672297e-01,1.434190009194303395e+00,3.332057587217958826e+03
2.553898572921752930e+00,1.721715865874105522e-01,1.425465994150324267e+00,3.998797237767430488e+02
2.556640625000000000e+00,1.709864625998142595e-01,1.415142015450693957e+00,3.915559370893057803e+03
2.558709859848022461e+00,1.697796043185753057e-01,1.403225893927410040e+00,4.777465911595162652e+03
2.560771703720092773e+00,1.687247656610813273e-01,1.389722633097622895e+00,2.240142844424777650e+03
2.563469409942626953e+00,1.679897248280954880e-01,1.374631241191579312e+00,5.079991605381068439e+03
2.566783666610717773e+00,1.675707149826050901e-01,1.357948687907065466e+00,2.464412813179050318e+03
2.569765806198120117e+00,1.672227366041021401e-01,1.339675191187565950e+00,1.346568198210653236e+03
2.571825504302978516e+00,1.667917195942287545e-01,1.319802431906063722e+00,5.950885753724570350e+03
2.574771404266357422e+00,1.667426280814139905e-01,1.298292891434700058e+00,5.543899631975506963e+03
2.583642959594726562e+00,1.683866684393482971e-01,1.274991142401453947e+00,3.644516835583575812e+03
2.591364145278930664e+00,1.698944649059763723e-01,1.249930706759913246e+00,2.276815716833205840e+02
2.595143556594848633e+00,1.705118021136082518e-01,1.223280661671361624e+00,2.061412509545281409e+03
2.602314949035644531e+00,1.721368653419719230e-01,1.195055576239956174e+00,2.115182864794158832e+03
2.604551792144775391e+00,1.725717125187201384e-01,1.165475115027061914e+00,5.611152349715817763e+03
2.608862638473510742e+00,1.736378305892652685e-01,1.134559702652911062e+00,5.769112883738925120e+03
2.617266893386840820e+00,1.758614579141835887e-01,1.102359148963522717e+00,1.559550787697871556e+03
2.621569871902465820e+00,1.770618140393097895e-01,1.069173450986027563e+00,1.538094696607857486e+03
2.624512434005737305e+00,1.779392012138314993e-01,1.035167532055634831e+00,2.677985344276450633e+03
2.627285957336425781e+00,1.787926454866470560e-01,1.000510217855034023e+00,1.529241609277102270e+03
2.635680198669433594e+00,1.811600801884083733e-01,9.652480245246308765e-01,3.694888510492094156e+03
2.641519784927368164e+00,1.828412791731684472e-01,9.298077353856569749e-01,7.279917348361491349e+02
2.649981498718261719e+00,1.852075423188453973e-01,8.943559609755606932e-01,6.675889572555898894e+02
2.653923273086547852e+00,1.863080808467132421e-01,8.594268816964515390e-01,2.150213774027479758e+03
2.656376600265502930e+00,1.869345179369132082e-01,8.252957998603842604e-01,5.085407009072720030e+03
2.659175634384155273e+00,1.875681357510192993e-01,7.922031931740201038e-01,2.292299389326844448e+03
2.661595582962036133e+00,1.879969629401936626e-01,7.604636919128348049e-01,3.300380404766396168e+03
2.665474414825439453e+00,1.887135387666192821e-01,7.302727086150033742e-01,4.972463713136935439e+03
2.669067621231079102e+00,1.892275822035306698e-01,7.019707999204608528e-01,1.266034711069230525e+03
2.671128273010253906e+00,1.891792081871218612e-01,6.758978255723030459e-01,9.083455635552943932e+03
2.673191785812377930e+00,1.889818544739460260e-01,6.522027297957798675e-01,2.762950744724437754e+03
2.675247430801391602e+00,1.886256917210626383e-01,6.310511391033407635e-01,2.707410367977347505e+03
2.678137779235839844e+00,1.883431636974022549e-01,6.124997519580878125e-01,6.837111090892733955e+03
2.697014808654785156e+00,1.924080046774618857e-01,5.954253781166347625e-01,3.383934098600175730e+03
2.703103542327880859e+00,1.927157762328430002e-01,5.820245221498465682e-01,1.242667979429611933e+03
2.711370944976806641e+00,1.934594381218055215e-01,5.713661149427237129e-01,8.078164118692427564e+02
2.715781211853027344e+00,1.929377082630144569e-01,5.638930476617147747e-01,2.366136097685049208e+03
2.722732782363891602e+00,1.929527042960549055e-01,5.589769856611515042e-01,2.061238646252989838e+03
2.725548744201660156e+00,1.916247398358001675e-01,5.569792100290722470e-01,5.992322972428599314e+03
2.730318069458007812e+00,1.906783943002262616e-01,5.571741581506651775e-01,5.466113801741416864e+03
2.743032455444335938e+00,1.918202272901053940e-01,5.588243349855340769e-01,2.066238532485200267e+03
2.747750997543334961e+00,1.905540460105451528e-01,5.629140536926570126e-01,2.033736214627274876e+03
2.751718759536743164e+00,1.889310737809804519e-01,5.686649715849814157e-01,1.132073663012397674e+03
2.756546258926391602e+00,1.874198671084481571e-01,5.756769981071713227e-01,1.548532400251193621e+03
2.759632587432861328e+00,1.853003269275930731e-01,5.838135478050231475e-01,3.509924032367029213e+03
2.761771440505981445e+00,1.828101147676166327e-01,5.927454515447859729e-01,6.290470408272471104e+03
2.763831853866577148e+00,1.802120798400341228e-01,6.021616076193477829e-01,1.923174681965521131e+03
2.767918348312377930e+00,1.781265904185697357e-01,6.117464483673310527e-01,9.428896639414357196e+03
2.774593591690063477e+00,1.767350086814843957e-01,6.213163375872028382e-01,2.098887822080727801e+03
2.777540922164916992e+00,1.742499163169757004e-01,6.308635198395318167e-01,4.185883613738641543e+03
2.789762735366821289e+00,1.743928498188120346e-01,6.401056635843311859e-01,3.821798650452627498e+03
2.794083118438720703e+00,1.723021327170666805e-01,6.491019723746361825e-01,1.391977339066279001e+03
2.799414634704589844e+00,1.705412889727903891e-01,6.578068172702593586e-01,1.570408075491642194e+03
2.815605640411376953e+00,1.719039346819970226e-01,6.665749916657680574e-01,8.897784265266553803e+02
2.823487520217895508e+00,1.710027073955341648e-01,6.748051804549876076e-01,3.706479528205620113e+02
2.828411102294921875e+00,1.693600249417933357e-01,6.825073863888059256e-01,8.208567507325516317e+02
2.840574264526367188e+00,1.697881780827795173e-01,6.903720536755688642e-01,1.002631916298430156e+03
2.848097324371337891e+00,1.690222361610701773e-01,6.974561191369202939e-01,3.271844720796192973e+02
2.856690645217895508e+00,1.686269944925547215e-01,7.042241040539114483e-01,1.658622215791339443e+02
2.859807491302490234e+00,1.668503246845038923e-01,7.098268025501179856e-01,2.223750963073308867e+03
2.862900495529174805e+00,1.651640192108801142e-01,7.148729625275512811e-01,3.594063574916823427e+02
2.865407228469848633e+00,1.634215271890349652e-01,7.192663020577293453e-01,1.757025582511951370e+03
2.869665145874023438e+00,1.622499464143629944e-01,7.232931935848250227e-01,3.146061574139951972e+03
2.873491287231445312e+00,1.610664505627601162e-01,7.266737039913316876e-01,3.836522532779176231e+02
2.875675439834594727e+00,1.595508508044797269e-01,7.292721100565550119e-01,3.959279956319123812e+03
2.877816438674926758e+00,1.581277557979288428e-01,7.313268213538323126e-01,4.331003263481305225e+02
2.879927873611450195e+00,1.567997658676110184e-01,7.328662540863440933e-01,4.205077133879864277e+02
2.894271850585937500e+00,1.587679271086389621e-01,7.354340125231316749e-01,2.957684282497390086e+03
2.900691270828247070e+00,1.587389152121688463e-01,7.365706401449148011e-01,4.216113329033712489e+02
2.908146858215332031e+00,1.590471666511686366e-01,7.375255110722617191e-01,2.180811980602710207e+02
2.912874698638916016e+00,1.587336390010513076e-01,7.377592554129547286e-01,5.941064434578411237e+02
2.924198865890502930e+00,1.601278148867970319e-01,7.389060443364334763e-01,7.829471241906156820e+02
2.927983999252319336e+00,1.597040788546566781e-01,7.385415894699209893e-01,1.052560567552741986e+03
2.931931495666503906e+00,1.593791799102853290e-01,7.380969561343853069e-01,2.187835781152847403e+02
2.939386129379272461e+00,1.599556011443485637e-01,7.382360786173595146e-01,9.689459920079773383e+02
2.946049451828002930e+00,1.603764609711724187e-01,7.382178284253038125e-01,9.961373022291294888e+01
2.952656507492065430e+00,1.608152240544816203e-01,7.382276546511711279e-01,5.891864692903055811e+01
2.960134983062744141e+00,1.614825609186361088e-01,7.385182854234364491e-01,1.270487206708124148e+02
2.964905738830566406e+00,1.615428945928963911e-01,7.383182482598776852e-01,5.148699050484015061e+02
2.968171358108520508e+00,1.612829454170098264e-01,7.379256662170375902e-01,9.922969874622824591e+02
2.971261501312255859e+00,1.610082743322698573e-01,7.376826877423556805e-01,2.140910800044851214e+02
2.975721597671508789e+00,1.610654560227531007e-01,7.379244322254200350e-01,1.105008477326225147e+03
2.979648828506469727e+00,1.610181240261347180e-01,7.382646047375044374e-01,2.902978068001199290e+02
2.983713150024414062e+00,1.610146399545560325e-01,7.388553452295669732e-01,1.075685726855618611e+02
2.995350837707519531e+00,1.626802395840468984e-01,7.412976939342068583e-01,8.349117751670669350e+02
3.001372098922729492e+00,1.631031365749993356e-01,7.428059978173214839e-01,3.713115786522923827e+02
3.013736963272094727e+00,1.648669477778568759e-01,7.464398949930129978e-01,3.780129994559967486e+02
3.018655061721801758e+00,1.650327782558314582e-01,7.482342833478512478e-01,5.808106061890966885e+02
3.025161266326904297e+00,1.655217741486050276e-01,7.508295891361969066e-01,3.631804624128245109e+02
3.029175996780395508e+00,1.654864340747321250e-01,7.528456753369831000e-01,7.203921036565602662e+02
3.032629013061523438e+00,1.653311162466817030e-01,7.549263933271317395e-01,4.012954164771198862e+02
3.043294191360473633e+00,1.666245834192944253e-01,7.598535653009725888e-01,1.106614722019771989e+03
3.047564506530761719e+00,1.666124169719401804e-01,7.626861611944256714e-01,7.355509867393304830e+02
3.051835775375366211e+00,1.665913579987830795e-01,7.657377649913552631e-01,6.590914367280866770e+01
3.059491634368896484e+00,1.672225422165308784e-01,7.703919526347285940e-01,6.810713148009101587e+02
3.062970638275146484e+00,1.670240684465643943e-01,7.735101527150162193e-01,1.055227283568029634e+03
3.065590620040893555e+00,1.666520899820163326e-01,7.764763105534098209e-01,1.103503582454166235e+03
3.068143129348754883e+00,1.662610849443372507e-01,7.796366252363737814e-01,2.635014353376295162e+02
3.071227073669433594e+00,1.659655967739297466e-01,7.831999887569747187e-01,9.487410588729085248e+02
3.074562072753906250e+00,1.657108410108193430e-01,7.870316293545205344e-01,3.312583091152959582e+02
3.077419996261596680e+00,1.653588353148401635e-01,7.908729689736132551e-01,5.645157056907371498e+02
3.079479694366455078e+00,1.648508898352746554e-01,7.946461094063954622e-01,1.937325670237020859e+03
3.082587718963623047e+00,1.645341038763866448e-01,7.988797485162479894e-01,2.265961755596574676e+03
3.093841791152954102e+00,1.657155394364663581e-01,8.057180283120379816e-01,1.146037267310097604e+03
3.098081827163696289e+00,1.655846539023917430e-01,8.104617478401542341e-01,6.641934270611046713e+02
3.102209568023681641e+00,1.654247142818989769e-01,8.152332940569527731e-01,5.376361227565703160e+01
3.111327171325683594e+00,1.661538931310203859e-01,8.220548657785231583e-01,7.004971449669644699e+02
3.114434480667114258e+00,1.657901733871643413e-01,8.265079195230815579e-01,1.205084707603869447e+03
3.118495702743530273e+00,1.655900686716750558e-01,8.313944054194555289e-01,7.487476148356004160e+02
3.123855590820312500e+00,1.656112836673752919e-01,8.368712842287536757e-01,4.444427916078859084e+02
3.129018068313598633e+00,1.655875730247514666e-01,8.423069619069709635e-01,4.577313248923763922e+01
3.135900020599365234e+00,1.658524788288750496e-01,8.486258365704999473e-01,2.787853683109848930e+02
3.149412870407104492e+00,1.672399447858852750e-01,8.590913264112892689e-01,2.382131417102187925e+02
3.155553102493286133e+00,1.673421884635055146e-01,8.654433122929158229e-01,3.197320468594647878e+02
3.162030458450317383e+00,1.674905796798125124e-01,8.720104537701705016e-01,5.310329802491491336e+01
3.165429592132568359e+00,1.671123033342115927e-01,8.762837835310165469e-01,9.539786994612870785e+02
3.167715072631835938e+00,1.665427478695723773e-01,8.797212992602678749e-01,1.607806593915095846e+03
3.170485734939575195e+00,1.660495862337555972e-01,8.835017142149612646e-01,1.163196910700180069e+03
3.174314498901367188e+00,1.657261275327798211e-01,8.879767573996628638e-01,1.039353844122795181e+03
3.178527355194091797e+00,1.654583694362214141e-01,8.927063300016077063e-01,2.228640355824604171e+02
3.181056261062622070e+00,1.649060841286121293e-01,8.964881317679025408e-01,1.443107111944001417e+03
3.184481859207153320e+00,1.644942960932458953e-01,9.008778881224527302e-01,1.126646846638573834e+03
3.195298194885253906e+00,1.652732524161849292e-01,9.095670785279459380e-01,8.680030397506861846e+02
3.200705766677856445e+00,1.651597896889712702e-01,9.151692239708955068e-01,3.537242204413123545e+02
3.205783367156982422e+00,1.649840383530373489e-01,9.205663763705727032e-01,6.365532431557229387e+01
3.213640689849853516e+00,1.652411349875804736e-01,9.277703308856675157e-01,3.327186434139892413e+02
3.217348814010620117e+00,1.648297540867419142e-01,9.322689280348754881e-01,7.479929170278052197e+02
3.224020957946777344e+00,1.648785696433972547e-01,9.386910784017805653e-01,7.101794616502178314e+02
3.228538513183593750e+00,1.645807549021783278e-01,9.437089652798804629e-01,3.806505987422482917e+02
3.234561920166015625e+00,1.645107258054500365e-01,9.496972483796988218e-01,3.226325512804847335e+02
3.241165399551391602e+00,1.645217579010835318e-01,9.560654882723622627e-01,7.226024405239178350e+01
3.245318174362182617e+00,1.641483166096327495e-01,9.608497298839201450e-01,4.876108417153170080e+02
3.247944593429565430e+00,1.635382124855578323e-01,9.647734756620974794e-01,1.182200817982109584e+03
3.251279592514038086e+00,1.630346032176386295e-01,9.692603960285893772e-01,8.457424558878325342e+02
3.253799438476562500e+00,1.624057563408557725e-01,9.734896918096834773e-01,9.336179769292145920e+02
3.256538152694702148e+00,1.618094380278003452e-01,9.780508056452498211e-01,4.167686805428828620e+02
3.260842084884643555e+00,1.614466418910777690e-01,9.834870929858905431e-01,1.080375058553113377e+03
3.265714883804321289e+00,1.611657382426844309e-01,9.892831466087214087e-01,1.729404704437958173e+02
3.268068552017211914e+00,1.605108050158778887e-01,9.942190950945466454e-01,1.698607783013370863e+03
3.270136833190917969e+00,1.598174580004137479e-01,9.993002885255396484e-01,7.327127983346800875e+02
3.273792743682861328e+00,1.593599725886586105e-01,1.005097176430088446e+00,2.062795327068799907e+03
3.277140855789184570e+00,1.588604582462400661e-01,1.010959507424739279e+00,1.895243389990854723e+02
3.279416084289550781e+00,1.582114843053522013e-01,1.016716328136871850e+00,1.350781842978276472e+03
3.281840324401855469e+00,1.575917359312687116e-01,1.022711895374437185e+00,3.630290841564974471e+02
3.284433841705322266e+00,1.570047359038971302e-01,1.028928001044038254e+00,3.396205887993370993e+02
3.296365022659301758e+00,1.577326557470100088e-01,1.037292950158998250e+00,1.121451462686329933e+03
3.301203727722167969e+00,1.574655214620689359e-01,1.044219807746437079e+00,4.119165356224352195e+02
3.309840917587280273e+00,1.577280072360870145e-01,1.052334956626973073e+00,3.662006255360427076e+02
3.328362941741943359e+00,1.593360756578746096e-01,1.064433631733134655e+00,1.092659716576538131e+03
3.332955598831176758e+00,1.594706911636144808e-01,1.068966441990140126e+00,2.688339060622960460e+03
3.340736389160156250e+00,1.604299419387687220e-01,1.072638782922459511e+00,3.594337508180747591e+03
3.345153331756591797e+00,1.612648004119381084e-01,1.073049646962100923e+00,1.573287638934166807e+03
3.349339723587036133e+00,1.623431469700007401e-01,1.071857938026888890e+00,1.017523428343223259e+03
3.352290868759155273e+00,1.634827686225785726e-01,1.068964610539996363e+00,1.496133266660289109e+03
3.359524488449096680e+00,1.653679043614275646e-01,1.066923704825538444e+00,4.045181089826470725e+03
3.362743377685546875e+00,1.668654508947567117e-01,1.062544236121794272e+00,1.980308405023047726e+03
3.365651845932006836e+00,1.684323646518742223e-01,1.057581395125273938e+00,1.186059496362478740e+03
3.368260860443115234e+00,1.700401063422822823e-01,1.052248437365174594e+00,1.407304025864011919e+03
3.370371103286743164e+00,1.716364264626823455e-01,1.046663559976940050e+00,2.361213273311472676e+03
3.374176740646362305e+00,1.734828850840282044e-01,1.041714766589763030e+00,3.891178193632353668e+03
3.377818822860717773e+00,1.753176321821691419e-01,1.036859187737209531e+00,5.386874465626331130e+02
3.379878282546997070e+00,1.769407651895173739e-01,1.031778897560888808e+00,3.953579265597074482e+03
3.381936788558959961e+00,1.785435348045709691e-01,1.027073053975790407e+00,1.200284504433018128e+03
3.384327650070190430e+00,1.801571702264499752e-01,1.022885113567728821e+00,1.799851126976725482e+03
3.399215221405029297e+00,1.833492456021117989e-01,1.022308430801943002e+00,2.111505316472555478e+03
3.404215097427368164e+00,1.852138796991768532e-01,1.019511929075426648e+00,6.912537278077460314e+02
3.412685394287109375e+00,1.874852200307271510e-01,1.018025185099396879e+00,6.572537893343039741e+02
3.426693916320800781e+00,1.904421046424799313e-01,1.018542262154422229e+00,2.206111019590618696e+02
3.430005073547363281e+00,1.919393198174647874e-01,1.016137587444656321e+00,1.197213374987087036e+03
3.433666944503784180e+00,1.934348573148280404e-01,1.014125795833790811e+00,6.810471938185180534e+02
3.436267375946044922e+00,1.947408850801110869e-01,1.012141265362038967e+00,1.046830621675135262e+03
