timestamp,real_q1,real_q2,real_q3,real_q4,real_q5,real_q6,gripper_cmd
1777277247.6446028,1.4974949359893799,-1.980384965936178,-1.4706441164016724,-1.1263714593699952,1.6388673782348633,-0.058567349110738576,255
1777277247.6545916,1.4975931644439697,-1.9806257687010707,-1.4706957340240479,-1.1261450809291382,1.6388554573059082,-0.05861503282655889,255
1777277247.6646073,1.497622013092041,-1.9807826481261195,-1.4707145690917969,-1.1260638994029541,1.6388353109359741,-0.0586627165423792,255
1777277247.6746283,1.4976303577423096,-1.980973859826559,-1.4707093238830566,-1.125963346367218,1.6387763023376465,-0.058726135884420216,255
1777277247.6846466,1.4976530075073242,-1.9811564884581507,-1.4707775115966797,-1.1259165567210694,1.6387430429458618,-0.05879813829530889,255
1777277247.6946545,1.4976086616516113,-1.9812809429564417,-1.4707093238830566,-1.1259478789618989,1.6386239528656006,-0.05884772935976201,255
1777277247.7046735,1.497502088546753,-1.9813887081541957,-1.470716118812561,-1.1259128910354157,1.6385524272918701,-0.05896217027773076,255
1777277247.7147815,1.4973907470703125,-1.981448312798971,-1.4706835746765137,-1.125916526918747,1.6385114192962646,-0.059049431477681935,255
1777277247.7246845,1.4972660541534424,-1.9814840755858363,-1.470577359199524,-1.1259442132762452,1.6384084224700928,-0.05914193788637334,255
1777277247.7347212,1.497135043144226,-1.9814874134459437,-1.4704580307006836,-1.1260231596282502,1.638347864151001,-0.05925017992128545,255
1777277247.7447395,1.4970667362213135,-1.9814602337279261,-1.470352053642273,-1.1260278981975098,1.6383275985717773,-0.059369866047994435,255
1777277247.7547379,1.4970104694366455,-1.981393953362936,-1.4701963663101196,-1.1260721546462555,1.638284683227539,-0.059516731892721,255
1777277247.7647336,1.4970331192016602,-1.9813343487181605,-1.4699722528457642,-1.1261630815318604,1.6382639408111572,-0.05968791643251592,255
1777277247.7747486,1.4970104694366455,-1.9812690220274867,-1.469854474067688,-1.1261764031699677,1.6382721662521362,-0.05982858339418584,255
1777277247.784805,1.497058391571045,-1.9812399349608363,-1.4696714878082275,-1.1262074273875733,1.6382955312728882,-0.0600507895099085,255
1777277247.7947762,1.4970667362213135,-1.981173654595846,-1.46951425075531,-1.1262315076640625,1.6382955312728882,-0.06026298204530889,255
1777277247.8047986,1.4971182346343994,-1.9811259708800257,-1.469351887702942,-1.126250610952713,1.6383110284805298,-0.06052619615663701,255
1777277247.8149147,1.4971339702606201,-1.9811073742308558,-1.4692391157150269,-1.1262675088695069,1.6383073329925537,-0.06080180803407842,255
1777277247.824839,1.4971253871917725,-1.9811259708800257,-1.4690577983856201,-1.126251683836319,1.6383228302001953,-0.06108266512026006,255
1777277247.8348272,1.4971134662628174,-1.981131216088766,-1.468996286392212,-1.1262589258006592,1.6382794380187988,-0.06141788164247686,255
1777277247.8448527,1.4970738887786865,-1.981154581109518,-1.4688973426818848,-1.1262206894210358,1.6382830142974854,-0.061748806630269826,255
1777277247.8548315,1.4970500469207764,-1.9812280140318812,-1.4688252210617065,-1.1261727672866364,1.6382757425308228,-0.06205159822572881,255
1777277247.8648293,1.4970223903656006,-1.9812060795226039,-1.4687501192092896,-1.1260650616935273,1.638228178024292,-0.06228810945619756,255
1777277247.8748455,1.4970500469207764,-1.9812399349608363,-1.4687038660049438,-1.1260040563395997,1.6381406784057617,-0.06245166460146123,255
1777277247.8848395,1.4970500469207764,-1.9812160931029261,-1.4685722589492798,-1.1258372825435181,1.6380484104156494,-0.06251508394350225,255
1777277247.8948476,1.4970703125,-1.9811393223204554,-1.4684216976165771,-1.1257488590529938,1.637944221496582,-0.06243306795229131,255
1777277247.9048684,1.4970860481262207,-1.9811259708800257,-1.468271255493164,-1.1255851548961182,1.6378167867660522,-0.06226522127260381,255
1777277247.9148521,1.4970824718475342,-1.981093545953268,-1.4680951833724976,-1.1254064601710816,1.6377122402191162,-0.06204587617983037,255
1777277247.9248884,1.497126817703247,-1.9810029468932093,-1.4679173231124878,-1.1253059071353455,1.637631893157959,-0.06173593202699834,255
1777277247.9349065,1.4971857070922852,-1.9809619388976039,-1.4678354263305664,-1.1251430076411744,1.6375086307525635,-0.06136447588075811,255
1777277247.9448926,1.497237205505371,-1.980891843835348,-1.4677278995513916,-1.1250856977752228,1.6374247074127197,-0.06096488634218389,255
1777277247.9548967,1.4972110986709595,-1.9809142551817835,-1.46775484085083,-1.1249912244132538,1.6374235153198242,-0.06053382555116826,255
1777277247.9649317,1.4972385168075562,-1.9809466801085414,-1.467802882194519,-1.1250150066665192,1.6374199390411377,-0.060089890156881154,255
1777277247.974953,1.4972288608551025,-1.9809791050352992,-1.4679532051086426,-1.125018672352173,1.6374080181121826,-0.05964023271669561,255
1777277247.984965,1.4971702098846436,-1.981093545953268,-1.468129277229309,-1.125065491800644,1.6374008655548096,-0.05925494829286748,255
1777277247.994957,1.4971027374267578,-1.9812008343138636,-1.4683037996292114,-1.1250269275954743,1.6374711990356445,-0.058895413075582326,255
1777277248.0049725,1.497018814086914,-1.9813171825804652,-1.4684526920318604,-1.1251014930060883,1.63751220703125,-0.058593098317281544,255
1777277248.0149586,1.496957778930664,-1.9814516506590785,-1.4686012268066406,-1.125128613119461,1.6375795602798462,-0.05833751360048467,255
1777277248.024969,1.496830701828003,-1.9815079174437464,-1.4687434434890747,-1.1250979167274018,1.6376354694366455,-0.05818397203554326,255
1777277248.0350115,1.4967107772827148,-1.9815713367857875,-1.4687961339950562,-1.1250978869250794,1.6376562118530273,-0.058021370564596,255
1777277248.0450642,1.4965840578079224,-1.9815918407835902,-1.4688084125518799,-1.1250784260085602,1.6377110481262207,-0.058007065449849904,255
1777277248.0550182,1.4964593648910522,-1.9815951786436976,-1.468756914138794,-1.1250701707652588,1.6377110481262207,-0.05799228349794561,255
1777277248.065032,1.4963358640670776,-1.981556077996725,-1.4687089920043945,-1.125018672352173,1.6377384662628174,-0.058010403309957326,255
1777277248.0750573,1.4962197542190552,-1.981537481347555,-1.4686697721481323,-1.1249502462199708,1.6377122402191162,-0.05802804628481084,255
1777277248.085098,1.496103286743164,-1.9815269909300746,-1.4686816930770874,-1.1248820585063477,1.6377313137054443,-0.058051888142721,255
1777277248.095066,1.496047019958496,-1.9815236530699671,-1.4687434434890747,-1.1248102945140381,1.637740135192871,-0.05811530748476201,255
1777277248.1051173,1.4959473609924316,-1.9815012417235316,-1.4687176942825317,-1.1247144502452393,1.637732982635498,-0.05816346803774053,255
1777277248.1150908,1.49586021900177,-1.981556077996725,-1.4688082933425903,-1.1246438485435029,1.6377604007720947,-0.05822307268251592,255
1777277248.1251197,1.495808720588684,-1.9815904102721156,-1.4689041376113892,-1.1246077877334137,1.6377722024917603,-0.05825549760927373,255
1777277248.1351433,1.4957951307296753,-1.9815527401366175,-1.46900475025177,-1.1246069532683869,1.6378085613250732,-0.058306519185201466,255
1777277248.1451106,1.4957797527313232,-1.9815408192076625,-1.4691619873046875,-1.1245792669108887,1.6378592252731323,-0.058312241231099904,255
1777277248.1551273,1.495767593383789,-1.981556077996725,-1.4692118167877197,-1.1245792669108887,1.6378793716430664,-0.058359924946920216,255
1777277248.1652389,1.4957640171051025,-1.98156799892568,-1.4693039655685425,-1.1246105891517182,1.6379079818725586,-0.058359924946920216,255
1777277248.1751966,1.4957797527313232,-1.9815527401366175,-1.469367265701294,-1.124572054748871,1.637892484664917,-0.05837852159609014,255
1777277248.185201,1.4957640171051025,-1.9815918407835902,-1.4693416357040405,-1.1246463519385834,1.6379287242889404,-0.05836326280702764,255
1777277248.1952834,1.4957727193832397,-1.9816070995726527,-1.4693399667739868,-1.12466652811084,1.6379406452178955,-0.058359924946920216,255
1777277248.2052572,1.4957640171051025,-1.981579919854635,-1.4693468809127808,-1.124762402181961,1.6379764080047607,-0.058359924946920216,255
1777277248.2152834,1.4957951307296753,-1.981556077996725,-1.4692867994308472,-1.124861792927124,1.6379810571670532,-0.05836326280702764,255
1777277248.225382,1.4957987070083618,-1.9815169773497523,-1.4691654443740845,-1.1249144834331055,1.6380364894866943,-0.05833274522890264,255
1777277248.2353463,1.4957762956619263,-1.9814688167967738,-1.4690577983856201,-1.1250175696662446,1.6380984783172607,-0.05836326280702764,255
1777277248.2454338,1.4957797527313232,-1.981436391870016,-1.4689843654632568,-1.12511699021373,1.6380722522735596,-0.05839378038515264,255
1777277248.2554066,1.4957761764526367,-1.981393953362936,-1.4688973426818848,-1.1251779359630127,1.6381157636642456,-0.058417622243062794,255
1777277248.2654073,1.4957882165908813,-1.9814006290831507,-1.4687892198562622,-1.1252652269652863,1.638108491897583,-0.05849820772279912,255
1777277248.275453,1.495810627937317,-1.9813820324339808,-1.468674898147583,-1.1252857011607666,1.6381442546844482,-0.05865461031068975,255
1777277248.285494,1.4958035945892334,-1.9814125500121058,-1.46864914894104,-1.1252976220897217,1.63810133934021,-0.058821980153219044,255
